model	language	task	perturbation	probing_location	dev_acc	test_acc	probing_location_better
mBERT	Estonian	verbform_verb	mBERT-rand-lc-3	last	72.35	70.24752475247524	True
mBERT	Estonian	voice_adj	mBERT-lc-1	last	94.75	90.95	True
mBERT	Estonian	voice_adj	mBERT-lc-2	last	92.6	90.7	True
mBERT	Estonian	voice_adj	mBERT-rand-lc-2	last	79.55	78.45	True
mBERT	Estonian	voice_adj	mBERT-rand-lc-3	last	79.5	78.5	True
mBERT	Estonian	voice_verb	mBERT-lc-1	last	91.5	90.25	True
mBERT	Estonian	voice_verb	mBERT-lc-2	last	91.1	90.2	True
mBERT	Estonian	voice_verb	mBERT-rand-lc-2	last	77.1	67.1	True
mBERT	Estonian	voice_verb	mBERT-rand-lc-3	last	78.85	69.7	True
mBERT	Finnish	case_adj	mBERT-lc-1	last	93.12499999999999	88.37320574162679	True
mBERT	Finnish	case_adj	mBERT-lc-2	last	88.36538461538461	88.9952153110048	True
mBERT	Finnish	case_adj	mBERT-rand-lc-2	last	50.0	47.7511961722488	True
mBERT	Finnish	case_adj	mBERT-rand-lc-3	last	52.40384615384615	46.79425837320574	True
mBERT	Finnish	case_noun	mBERT-lc-1	last	83.2367149758454	83.83084577114428	True
mBERT	Finnish	case_noun	mBERT-lc-2	last	80.57971014492755	80.89552238805972	True
mBERT	Finnish	case_noun	mBERT-rand-lc-2	last	39.66183574879227	34.32835820895522	True
mBERT	Finnish	case_noun	mBERT-rand-lc-3	last	41.64251207729468	35.32338308457711	True
mBERT	Finnish	case_propn	mBERT-lc-1	last	90.94059405940595	92.3	True
mBERT	Finnish	case_propn	mBERT-lc-2	last	90.84158415841586	93.45	True
mBERT	Finnish	case_propn	mBERT-rand-lc-2	last	47.475247524752476	47.55	True
mBERT	Finnish	case_propn	mBERT-rand-lc-3	last	48.910891089108915	44.65	True
mBERT	Finnish	case_verb	mBERT-lc-1	last	87.6190476190476	90.23809523809524	True
mBERT	Finnish	case_verb	mBERT-lc-2	last	85.0952380952381	87.95238095238093	True
mBERT	Finnish	case_verb	mBERT-rand-lc-2	last	29.333333333333332	31.47619047619048	True
mBERT	Finnish	case_verb	mBERT-rand-lc-3	last	33.61904761904761	27.857142857142854	True
mBERT	Finnish	degree_adj	mBERT-lc-1	last	80.6	77.91044776119404	True
mBERT	Finnish	degree_adj	mBERT-lc-2	last	78.0	74.72636815920399	True
mBERT	Finnish	degree_adj	mBERT-rand-lc-2	last	52.1	41.64179104477612	True
mBERT	Finnish	degree_adj	mBERT-rand-lc-3	last	52.15	41.990049751243774	True
mBERT	Finnish	derivation_adj	mBERT-lc-1	last	80.2	80.35	True
mBERT	Finnish	derivation_adj	mBERT-lc-2	last	68.1	73.9	True
mBERT	Finnish	derivation_adj	mBERT-rand-lc-2	last	33.9	24.95	True
mBERT	Finnish	derivation_adj	mBERT-rand-lc-3	last	37.1	24.0	True
mBERT	Finnish	derivation_noun	mBERT-lc-1	last	92.12871287128715	93.25	True
mBERT	Finnish	derivation_noun	mBERT-lc-2	last	87.57425742574257	88.7	True
mBERT	Finnish	derivation_noun	mBERT-rand-lc-2	last	42.17821782178218	36.65	True
mBERT	Finnish	derivation_noun	mBERT-rand-lc-3	last	43.26732673267327	36.7	True
mBERT	Finnish	infform_verb	mBERT-lc-1	last	97.45	91.44278606965173	True
mBERT	Finnish	infform_verb	mBERT-lc-2	last	96.15	89.2039800995025	True
mBERT	Finnish	infform_verb	mBERT-rand-lc-2	last	60.2	52.03980099502488	True
mBERT	Finnish	infform_verb	mBERT-rand-lc-3	last	57.7	50.547263681592035	True
mBERT	Finnish	mood_verb	mBERT-lc-1	last	82.53731343283582	82.7363184079602	True
mBERT	Finnish	mood_verb	mBERT-lc-2	last	80.49751243781094	81.84079601990051	True
mBERT	Finnish	mood_verb	mBERT-rand-lc-2	last	58.20895522388061	55.572139303482594	True
mBERT	Finnish	mood_verb	mBERT-rand-lc-3	last	60.995024875621894	57.16417910447761	True
mBERT	Finnish	number_adj	mBERT-lc-1	last	90.2	89.55	True
mBERT	Finnish	number_adj	mBERT-lc-2	last	90.2	88.45	True
mBERT	Finnish	number_adj	mBERT-rand-lc-2	last	67.4	63.05	True
mBERT	Finnish	number_adj	mBERT-rand-lc-3	last	69.0	63.75	True
mBERT	Finnish	number_noun	mBERT-lc-1	last	81.8	85.15	True
mBERT	Finnish	number_noun	mBERT-lc-2	last	77.05	78.5	True
mBERT	Finnish	number_noun	mBERT-rand-lc-2	last	61.05	61.95	True
mBERT	Finnish	number_noun	mBERT-rand-lc-3	last	63.95	64.25	True
mBERT	Finnish	number_verb	mBERT-lc-1	last	92.6	91.45	True
mBERT	Finnish	number_verb	mBERT-lc-2	last	89.2	91.6	True
mBERT	Finnish	number_verb	mBERT-rand-lc-2	last	72.6	77.75	True
mBERT	Finnish	number_verb	mBERT-rand-lc-3	last	72.75	76.5	True
mBERT	Finnish	partform_verb	mBERT-lc-1	last	94.12935323383086	89.70149253731343	True
mBERT	Finnish	partform_verb	mBERT-lc-2	last	89.9004975124378	90.69651741293532	True
mBERT	Finnish	partform_verb	mBERT-rand-lc-2	last	56.96517412935324	46.91542288557214	True
mBERT	Finnish	partform_verb	mBERT-rand-lc-3	last	55.12437810945274	50.69651741293533	True
mBERT	Finnish	tense_verb	mBERT-lc-1	last	89.0	89.45	True
mBERT	Finnish	tense_verb	mBERT-lc-2	last	85.7	90.05	True
mBERT	Finnish	tense_verb	mBERT-rand-lc-2	last	74.2	72.0	True
mBERT	Finnish	tense_verb	mBERT-rand-lc-3	last	74.5	68.95	True
mBERT	Finnish	verbform_verb	mBERT-lc-1	last	85.72139303482587	80.29850746268656	True
mBERT	Finnish	verbform_verb	mBERT-lc-2	last	82.93532338308458	78.65671641791046	True
mBERT	Finnish	verbform_verb	mBERT-rand-lc-2	last	56.91542288557214	52.7363184079602	True
mBERT	Finnish	verbform_verb	mBERT-rand-lc-3	last	56.71641791044776	55.97014925373135	True
mBERT	Finnish	voice_verb	mBERT-lc-1	last	84.75	82.45	True
mBERT	Finnish	voice_verb	mBERT-lc-2	last	84.1	79.7	True
mBERT	Finnish	voice_verb	mBERT-rand-lc-2	last	70.85	68.35	True
mBERT	Finnish	voice_verb	mBERT-rand-lc-3	last	69.0	68.15	True
mBERT	French	gender_adj	mBERT-lc-1	last	93.8	90.4	True
mBERT	French	gender_adj	mBERT-lc-2	last	89.2	87.4	True
mBERT	French	gender_adj	mBERT-rand-lc-2	last	73.0	71.25	True
mBERT	French	gender_adj	mBERT-rand-lc-3	last	72.4	69.5	True
mBERT	French	gender_noun	mBERT-lc-1	last	86.85	87.25	True
mBERT	French	gender_noun	mBERT-lc-2	last	84.1	81.85	True
mBERT	French	gender_noun	mBERT-rand-lc-2	last	67.75	67.8	True
mBERT	French	gender_noun	mBERT-rand-lc-3	last	65.7	70.3	True
mBERT	French	gender_verb	mBERT-lc-1	last	100.0	98.9	True
mBERT	French	gender_verb	mBERT-lc-2	last	100.0	99.2	True
mBERT	French	gender_verb	mBERT-rand-lc-2	last	87.9	80.65	True
mBERT	French	gender_verb	mBERT-rand-lc-3	last	89.45	78.85	True
mBERT	French	number_adj	mBERT-lc-1	last	99.5	96.25	True
mBERT	French	number_adj	mBERT-lc-2	last	100.0	95.55	True
mBERT	French	number_adj	mBERT-rand-lc-2	last	99.45	95.45	True
mBERT	French	number_adj	mBERT-rand-lc-3	last	99.55	96.0	True
mBERT	French	number_noun	mBERT-lc-1	last	95.5	98.7	True
mBERT	French	number_noun	mBERT-lc-2	last	93.65	98.25	True
mBERT	French	number_noun	mBERT-rand-lc-2	last	93.15	95.95	True
mBERT	French	number_noun	mBERT-rand-lc-3	last	93.05	96.5	True
mBERT	French	number_verb	mBERT-lc-1	last	100.0	98.05	True
mBERT	French	number_verb	mBERT-lc-2	last	100.0	99.0	True
mBERT	French	number_verb	mBERT-rand-lc-2	last	90.7	89.5	True
mBERT	French	number_verb	mBERT-rand-lc-3	last	90.75	89.5	True
mBERT	French	tense_verb	mBERT-lc-1	last	91.5	84.45544554455445	True
mBERT	French	tense_verb	mBERT-lc-2	last	90.45	81.53465346534654	True
mBERT	French	tense_verb	mBERT-rand-lc-2	last	64.65	53.46534653465346	True
mBERT	French	tense_verb	mBERT-rand-lc-3	last	62.45	56.386138613861384	True
mBERT	French	verbform_verb	mBERT-lc-1	last	97.51243781094527	96.66666666666667	True
mBERT	French	verbform_verb	mBERT-lc-2	last	97.3134328358209	94.6766169154229	True
mBERT	French	verbform_verb	mBERT-rand-lc-2	last	80.64676616915423	77.21393034825871	True
mBERT	French	verbform_verb	mBERT-rand-lc-3	last	80.04975124378109	75.67164179104476	True
mBERT	German	case_adj	mBERT-lc-1	last	82.7	77.6	True
mBERT	German	case_adj	mBERT-lc-2	last	73.4	73.65	True
mBERT	German	case_adj	mBERT-rand-lc-2	last	51.2	48.85	True
mBERT	German	case_adj	mBERT-rand-lc-3	last	53.5	46.55	True
mBERT	German	case_noun	mBERT-lc-1	last	70.85	66.55	True
mBERT	German	case_noun	mBERT-lc-2	last	61.2	54.0	True
mBERT	German	case_noun	mBERT-rand-lc-2	last	50.45	44.2	True
mBERT	German	case_noun	mBERT-rand-lc-3	last	48.75	41.95	True
mBERT	German	case_propn	mBERT-lc-1	last	58.95	62.25	True
mBERT	German	case_propn	mBERT-lc-2	last	52.75	57.8	True
mBERT	German	case_propn	mBERT-rand-lc-2	last	52.9	48.55	True
mBERT	German	case_propn	mBERT-rand-lc-3	last	51.0	48.35	True
mBERT	German	gender_adj	mBERT-lc-1	last	75.3	72.5870646766169	True
mBERT	German	gender_adj	mBERT-lc-2	last	67.4	66.91542288557216	True
mBERT	German	gender_adj	mBERT-rand-lc-2	last	55.9	53.03482587064677	True
mBERT	German	gender_adj	mBERT-rand-lc-3	last	55.25	54.72636815920397	True
mBERT	German	gender_noun	mBERT-lc-1	last	73.33333333333333	73.03482587064677	True
mBERT	German	gender_noun	mBERT-lc-2	last	67.1641791044776	63.78109452736319	True
mBERT	German	gender_noun	mBERT-rand-lc-2	last	53.6318407960199	50.149253731343286	True
mBERT	German	gender_noun	mBERT-rand-lc-3	last	52.08955223880597	50.995024875621894	True
mBERT	German	gender_propn	mBERT-lc-1	last	68.95	62.7363184079602	True
mBERT	German	gender_propn	mBERT-lc-2	last	62.2	61.19402985074627	True
mBERT	German	gender_propn	mBERT-rand-lc-2	last	53.15	44.82587064676616	True
mBERT	German	gender_propn	mBERT-rand-lc-3	last	51.8	46.76616915422885	True
mBERT	German	number_adj	mBERT-lc-1	last	92.8	91.4	True
mBERT	German	number_adj	mBERT-lc-2	last	87.35	85.55	True
mBERT	German	number_adj	mBERT-rand-lc-2	last	65.0	57.7	True
mBERT	German	number_adj	mBERT-rand-lc-3	last	66.5	55.6	True
mBERT	German	number_noun	mBERT-lc-1	last	91.4	88.75	True
mBERT	German	number_noun	mBERT-lc-2	last	91.5	84.75	True
mBERT	German	number_noun	mBERT-rand-lc-2	last	79.1	77.3	True
mBERT	German	number_noun	mBERT-rand-lc-3	last	78.1	75.45	True
mBERT	German	number_verb	mBERT-lc-1	last	98.5	100.0	True
mBERT	German	number_verb	mBERT-lc-2	last	98.5	100.0	True
mBERT	German	number_verb	mBERT-rand-lc-2	last	97.5	100.0	True
mBERT	German	number_verb	mBERT-rand-lc-3	last	97.5	100.0	True
mBERT	German	tense_verb	mBERT-lc-1	last	91.8	85.95	True
mBERT	German	tense_verb	mBERT-lc-2	last	91.1	81.85	True
mBERT	German	tense_verb	mBERT-rand-lc-2	last	80.45	67.1	True
mBERT	German	tense_verb	mBERT-rand-lc-3	last	82.7	64.65	True
mBERT	German	verbform_verb	mBERT-lc-1	last	95.65	91.09452736318407	True
mBERT	German	verbform_verb	mBERT-lc-2	last	91.65	86.96517412935324	True
mBERT	German	verbform_verb	mBERT-rand-lc-2	last	77.6	70.49751243781095	True
mBERT	German	verbform_verb	mBERT-rand-lc-3	last	75.65	68.35820895522389	True
mBERT	Greek	aspect_verb	mBERT-lc-1	last	91.9	80.65	True
mBERT	Greek	aspect_verb	mBERT-lc-2	last	91.4	81.15	True
mBERT	Greek	aspect_verb	mBERT-rand-lc-2	last	79.25	69.9	True
mBERT	Greek	aspect_verb	mBERT-rand-lc-3	last	79.05	70.0	True
mBERT	Greek	case_noun	mBERT-lc-1	last	84.77611940298507	85.47263681592041	True
mBERT	Greek	case_noun	mBERT-lc-2	last	82.78606965174129	85.22388059701493	True
mBERT	Greek	case_noun	mBERT-rand-lc-2	last	65.32338308457712	63.23383084577114	True
mBERT	Greek	case_noun	mBERT-rand-lc-3	last	66.01990049751245	62.28855721393036	True
mBERT	Greek	gender_noun	mBERT-lc-1	last	76.96517412935323	81.44278606965175	True
mBERT	Greek	gender_noun	mBERT-lc-2	last	72.78606965174129	76.41791044776119	True
mBERT	Greek	gender_noun	mBERT-rand-lc-2	last	64.22885572139303	55.07462686567165	True
mBERT	Greek	gender_noun	mBERT-rand-lc-3	last	62.885572139303484	59.20398009950249	True
mBERT	Greek	number_noun	mBERT-lc-1	last	97.35	98.1	True
mBERT	Greek	number_noun	mBERT-lc-2	last	97.1	95.3	True
mBERT	Greek	number_noun	mBERT-rand-lc-2	last	78.7	66.15	True
mBERT	Greek	number_noun	mBERT-rand-lc-3	last	78.7	65.25	True
mBERT	Greek	voice_verb	mBERT-lc-1	last	95.75	93.2	True
mBERT	Greek	voice_verb	mBERT-lc-2	last	94.95	94.45	True
mBERT	Greek	voice_verb	mBERT-rand-lc-2	last	62.1	57.6	True
mBERT	Greek	voice_verb	mBERT-rand-lc-3	last	59.65	57.1	True
mBERT	Hebrew	gender_noun	mBERT-lc-1	last	94.6	94.0	True
mBERT	Hebrew	gender_noun	mBERT-lc-2	last	94.55	93.75	True
mBERT	Hebrew	gender_noun	mBERT-rand-lc-2	last	94.5	94.0	True
mBERT	Hebrew	gender_noun	mBERT-rand-lc-3	last	94.55	93.95	True
mBERT	Hebrew	gender_verb	mBERT-lc-1	last	85.5	77.85	True
mBERT	Hebrew	gender_verb	mBERT-lc-2	last	85.2	77.45	True
mBERT	Hebrew	gender_verb	mBERT-rand-lc-2	last	83.65	75.55	True
mBERT	Hebrew	gender_verb	mBERT-rand-lc-3	last	84.35	75.85	True
mBERT	Hebrew	hebbinyan_verb	mBERT-lc-1	last	66.51741293532339	59.80295566502464	True
mBERT	Hebrew	hebbinyan_verb	mBERT-lc-2	last	64.27860696517413	56.7487684729064	True
mBERT	Hebrew	hebbinyan_verb	mBERT-rand-lc-2	last	22.13930348258706	15.369458128078815	True
mBERT	Hebrew	hebbinyan_verb	mBERT-rand-lc-3	last	23.43283582089552	15.566502463054183	True
mBERT	Hebrew	number_noun	mBERT-lc-1	last	97.1	95.0	True
mBERT	Hebrew	number_noun	mBERT-lc-2	last	95.95	98.75	True
mBERT	Hebrew	number_noun	mBERT-rand-lc-2	last	83.0	84.55	True
mBERT	Hebrew	number_noun	mBERT-rand-lc-3	last	83.05	84.2	True
mBERT	Hebrew	number_verb	mBERT-lc-1	last	96.15	98.15	True
mBERT	Hebrew	number_verb	mBERT-lc-2	last	96.0	97.85	True
mBERT	Hebrew	number_verb	mBERT-rand-lc-2	last	90.05	90.5	True
mBERT	Hebrew	number_verb	mBERT-rand-lc-3	last	91.15	91.0	True
mBERT	Hindi	case_adj	mBERT-lc-1	last	79.7	76.75	True
mBERT	Hindi	case_adj	mBERT-lc-2	last	80.3	76.05	True
mBERT	Hindi	case_adj	mBERT-rand-lc-2	last	65.25	72.05	True
mBERT	Hindi	case_adj	mBERT-rand-lc-3	last	67.95	70.85	True
mBERT	Hindi	case_noun	mBERT-lc-1	last	92.95	86.6	True
mBERT	Hindi	case_noun	mBERT-lc-2	last	94.85	85.05	True
mBERT	Hindi	case_noun	mBERT-rand-lc-2	last	68.6	64.65	True
mBERT	Hindi	case_noun	mBERT-rand-lc-3	last	67.65	66.2	True
mBERT	Hindi	case_propn	mBERT-lc-1	last	93.65	84.85	True
mBERT	Hindi	case_propn	mBERT-lc-2	last	94.55	87.05	True
mBERT	Hindi	case_propn	mBERT-rand-lc-2	last	56.15	52.25	True
mBERT	Hindi	case_propn	mBERT-rand-lc-3	last	55.75	52.65	True
mBERT	Hindi	gender_noun	mBERT-lc-1	last	81.4	79.1	True
mBERT	Hindi	gender_noun	mBERT-lc-2	last	78.6	78.2	True
mBERT	Hindi	gender_noun	mBERT-rand-lc-2	last	69.3	69.0	True
mBERT	Hindi	gender_noun	mBERT-rand-lc-3	last	70.05	68.5	True
mBERT	Hindi	gender_propn	mBERT-lc-1	last	74.95	67.35	True
mBERT	Hindi	gender_propn	mBERT-lc-2	last	76.2	62.2	True
mBERT	Hindi	gender_propn	mBERT-rand-lc-2	last	70.7	68.4	True
mBERT	Hindi	gender_propn	mBERT-rand-lc-3	last	72.9	67.05	True
mBERT	Hindi	number_noun	mBERT-lc-1	last	88.75	90.35	True
mBERT	Hindi	number_noun	mBERT-lc-2	last	88.65	90.65	True
mBERT	Hindi	number_noun	mBERT-rand-lc-2	last	84.8	88.9	True
mBERT	Hindi	number_noun	mBERT-rand-lc-3	last	85.1	90.1	True
mBERT	Hungarian	number[psor]_noun	mBERT-lc-1	last	94.45	90.85	True
mBERT	Hungarian	number[psor]_noun	mBERT-lc-2	last	92.2	91.1	True
mBERT	Hungarian	number[psor]_noun	mBERT-rand-lc-2	last	67.15	65.5	True
mBERT	Hungarian	number[psor]_noun	mBERT-rand-lc-3	last	68.25	65.45	True
mBERT	Hungarian	number_noun	mBERT-lc-1	last	93.75	95.2	True
mBERT	Hungarian	number_noun	mBERT-lc-2	last	91.8	91.05	True
mBERT	Hungarian	number_noun	mBERT-rand-lc-2	last	72.95	79.75	True
mBERT	Hungarian	number_noun	mBERT-rand-lc-3	last	72.85	79.0	True
mBERT	Hungarian	person[psor]_noun	mBERT-lc-1	last	94.25	93.45	True
mBERT	Hungarian	person[psor]_noun	mBERT-lc-2	last	91.55	93.05	True
mBERT	Hungarian	person[psor]_noun	mBERT-rand-lc-2	last	64.1	68.4	True
mBERT	Hungarian	person[psor]_noun	mBERT-rand-lc-3	last	65.65	69.3	True
mBERT	Italian	gender_adj	mBERT-lc-1	last	100.0	89.55	True
mBERT	Italian	gender_adj	mBERT-lc-2	last	100.0	89.45	True
mBERT	Italian	gender_adj	mBERT-rand-lc-2	last	100.0	89.25	True
mBERT	Italian	gender_adj	mBERT-rand-lc-3	last	100.0	89.75	True
mBERT	Italian	gender_noun	mBERT-lc-1	last	91.9	91.25	True
mBERT	Italian	gender_noun	mBERT-lc-2	last	91.0	90.15	True
mBERT	Italian	gender_noun	mBERT-rand-lc-2	last	83.85	77.6	True
mBERT	Italian	gender_noun	mBERT-rand-lc-3	last	83.5	77.9	True
mBERT	Italian	number_adj	mBERT-lc-1	last	97.25	95.75	True
mBERT	Italian	number_adj	mBERT-lc-2	last	97.1	92.65	True
mBERT	Italian	number_adj	mBERT-rand-lc-2	last	89.6	81.4	True
mBERT	Italian	number_adj	mBERT-rand-lc-3	last	88.15	84.1	True
mBERT	Italian	number_noun	mBERT-lc-1	last	96.45	96.2	True
mBERT	Italian	number_noun	mBERT-lc-2	last	95.75	93.1	True
mBERT	Italian	number_noun	mBERT-rand-lc-2	last	91.6	87.55	True
mBERT	Italian	number_noun	mBERT-rand-lc-3	last	90.35	86.5	True
mBERT	Italian	number_verb	mBERT-lc-1	last	95.1	97.55	True
mBERT	Italian	number_verb	mBERT-lc-2	last	95.85	97.0	True
mBERT	Italian	number_verb	mBERT-rand-lc-2	last	71.0	81.9	True
mBERT	Italian	number_verb	mBERT-rand-lc-3	last	70.75	82.1	True
mBERT	Italian	person_verb	mBERT-lc-1	last	91.2	89.85	True
mBERT	Italian	person_verb	mBERT-lc-2	last	90.6	89.95	True
mBERT	Italian	person_verb	mBERT-rand-lc-2	last	70.2	60.7	True
mBERT	Italian	person_verb	mBERT-rand-lc-3	last	69.45	61.5	True
mBERT	Italian	tense_verb	mBERT-lc-1	last	89.3	82.15	True
mBERT	Italian	tense_verb	mBERT-lc-2	last	87.9	82.1	True
mBERT	Italian	tense_verb	mBERT-rand-lc-2	last	44.45	39.85	True
mBERT	Italian	tense_verb	mBERT-rand-lc-3	last	45.45	39.5	True
mBERT	Italian	verbform_verb	mBERT-lc-1	last	95.9	94.5	True
mBERT	Italian	verbform_verb	mBERT-lc-2	last	95.2	94.3	True
mBERT	Italian	verbform_verb	mBERT-rand-lc-2	last	59.5	61.3	True
mBERT	Italian	verbform_verb	mBERT-rand-lc-3	last	61.65	58.85	True
mBERT	Latin	aspect_verb	mBERT-lc-1	last	97.9	96.7	True
mBERT	Latin	aspect_verb	mBERT-lc-2	last	97.0	96.3	True
mBERT	Latin	aspect_verb	mBERT-rand-lc-2	last	82.95	79.3	True
mBERT	Latin	aspect_verb	mBERT-rand-lc-3	last	83.9	78.75	True
mBERT	Latin	case_verb	mBERT-lc-1	last	79.2039800995025	76.43564356435643	True
mBERT	Latin	case_verb	mBERT-lc-2	last	77.61194029850746	72.22772277227723	True
mBERT	Latin	case_verb	mBERT-rand-lc-2	last	60.04975124378109	44.603960396039604	True
mBERT	Latin	case_verb	mBERT-rand-lc-3	last	55.82089552238806	43.91089108910891	True
mBERT	Latin	gender_adj	mBERT-lc-1	last	74.52736318407959	67.2139303482587	True
mBERT	Latin	gender_adj	mBERT-lc-2	last	73.08457711442786	63.184079601990035	True
mBERT	Latin	gender_adj	mBERT-rand-lc-2	last	49.1044776119403	48.557213930348254	True
mBERT	Latin	gender_adj	mBERT-rand-lc-3	last	49.15422885572139	49.35323383084578	True
mBERT	Latin	gender_noun	mBERT-lc-1	last	75.87064676616914	74.57711442786069	True
mBERT	Latin	gender_noun	mBERT-lc-2	last	74.12935323383086	73.88059701492539	True
mBERT	Latin	gender_noun	mBERT-rand-lc-2	last	53.23383084577115	50.59701492537313	True
mBERT	Latin	gender_noun	mBERT-rand-lc-3	last	48.25870646766169	49.30348258706468	True
mBERT	Latin	gender_verb	mBERT-lc-1	last	80.79601990049751	72.38805970149255	True
mBERT	Latin	gender_verb	mBERT-lc-2	last	77.56218905472636	73.73134328358209	True
mBERT	Latin	gender_verb	mBERT-rand-lc-2	last	55.5223880597015	60.348258706467654	True
mBERT	Latin	gender_verb	mBERT-rand-lc-3	last	55.671641791044784	61.442786069651746	True
mBERT	Latin	mood_verb	mBERT-lc-1	last	82.83582089552239	78.25	True
mBERT	Latin	mood_verb	mBERT-lc-2	last	81.8407960199005	79.8	True
mBERT	Latin	mood_verb	mBERT-rand-lc-2	last	66.76616915422885	67.5	True
mBERT	Latin	mood_verb	mBERT-rand-lc-3	last	67.56218905472636	71.25	True
mBERT	Latin	number_adj	mBERT-lc-1	last	85.95	84.7	True
mBERT	Latin	number_adj	mBERT-lc-2	last	81.5	83.7	True
mBERT	Latin	number_adj	mBERT-rand-lc-2	last	67.1	65.9	True
mBERT	Latin	number_adj	mBERT-rand-lc-3	last	66.7	69.3	True
mBERT	Latin	number_noun	mBERT-lc-1	last	89.15	78.85	True
mBERT	Latin	number_noun	mBERT-lc-2	last	88.7	75.9	True
mBERT	Latin	number_noun	mBERT-rand-lc-2	last	69.3	65.05	True
mBERT	Latin	number_noun	mBERT-rand-lc-3	last	68.15	66.15	True
mBERT	Latin	number_verb	mBERT-lc-1	last	90.7	88.0	True
mBERT	Latin	number_verb	mBERT-lc-2	last	88.1	84.8	True
mBERT	Latin	number_verb	mBERT-rand-lc-2	last	64.35	58.2	True
mBERT	Latin	number_verb	mBERT-rand-lc-3	last	62.9	55.65	True
mBERT	Latin	person_verb	mBERT-lc-1	last	98.80597014925374	93.53233830845771	True
mBERT	Latin	person_verb	mBERT-lc-2	last	98.55721393034825	95.4726368159204	True
mBERT	Latin	person_verb	mBERT-rand-lc-2	last	80.9452736318408	75.07462686567165	True
mBERT	Latin	person_verb	mBERT-rand-lc-3	last	79.65174129353235	76.56716417910448	True
mBERT	Latin	tense_verb	mBERT-lc-1	last	78.51485148514851	66.2189054726368	True
mBERT	Latin	tense_verb	mBERT-lc-2	last	73.16831683168316	60.54726368159204	True
mBERT	Latin	tense_verb	mBERT-rand-lc-2	last	41.98019801980198	32.58706467661691	True
mBERT	Latin	tense_verb	mBERT-rand-lc-3	last	44.45544554455445	34.32835820895522	True
mBERT	Latin	verbform_verb	mBERT-lc-1	last	91.09452736318408	81.044776119403	True
mBERT	Latin	verbform_verb	mBERT-lc-2	last	88.70646766169153	80.69651741293532	True
mBERT	Latin	verbform_verb	mBERT-rand-lc-2	last	65.37313432835822	59.75124378109452	True
mBERT	Latin	verbform_verb	mBERT-rand-lc-3	last	66.46766169154229	61.64179104477613	True
mBERT	Latin	voice_verb	mBERT-lc-1	last	94.6	87.45	True
mBERT	Latin	voice_verb	mBERT-lc-2	last	94.1	88.7	True
mBERT	Latin	voice_verb	mBERT-rand-lc-2	last	84.8	78.85	True
mBERT	Latin	voice_verb	mBERT-rand-lc-3	last	83.15	78.4	True
mBERT	Latvian	case_adj	mBERT-lc-1	last	88.5	87.0	True
mBERT	Latvian	case_adj	mBERT-lc-2	last	86.3	85.5	True
mBERT	Latvian	case_adj	mBERT-rand-lc-2	last	63.95	63.65	True
mBERT	Latvian	case_adj	mBERT-rand-lc-3	last	63.65	63.5	True
mBERT	Latvian	case_noun	mBERT-lc-1	last	92.0	89.85	True
mBERT	Latvian	case_noun	mBERT-lc-2	last	90.15	88.15	True
mBERT	Latvian	case_noun	mBERT-rand-lc-2	last	58.0	62.8	True
mBERT	Latvian	case_noun	mBERT-rand-lc-3	last	59.9	63.7	True
mBERT	Latvian	case_propn	mBERT-lc-1	last	93.5	96.6	True
mBERT	Latvian	case_propn	mBERT-lc-2	last	94.0	96.05	True
mBERT	Latvian	case_propn	mBERT-rand-lc-2	last	69.0	67.4	True
mBERT	Latvian	case_propn	mBERT-rand-lc-3	last	70.05	68.3	True
mBERT	Latvian	definite_adj	mBERT-lc-1	last	95.8	91.9	True
mBERT	Latvian	definite_adj	mBERT-lc-2	last	93.05	91.15	True
mBERT	Latvian	definite_adj	mBERT-rand-lc-2	last	78.8	73.1	True
mBERT	Latvian	definite_adj	mBERT-rand-lc-3	last	80.05	69.4	True
mBERT	Latvian	definite_verb	mBERT-lc-1	last	97.25	91.75	True
mBERT	Latvian	definite_verb	mBERT-lc-2	last	95.6	92.25	True
mBERT	Latvian	definite_verb	mBERT-rand-lc-2	last	79.9	79.65	True
mBERT	Latvian	definite_verb	mBERT-rand-lc-3	last	79.35	79.75	True
mBERT	Latvian	gender_adj	mBERT-lc-1	last	85.9	86.6	True
mBERT	Latvian	gender_adj	mBERT-lc-2	last	85.65	82.9	True
mBERT	Latvian	gender_adj	mBERT-rand-lc-2	last	62.65	60.35	True
mBERT	Latvian	gender_adj	mBERT-rand-lc-3	last	62.05	62.5	True
mBERT	Latvian	gender_noun	mBERT-lc-1	last	85.35	86.3	True
mBERT	Latvian	gender_noun	mBERT-lc-2	last	85.25	85.25	True
mBERT	Latvian	gender_noun	mBERT-rand-lc-2	last	57.45	53.5	True
mBERT	Latvian	gender_noun	mBERT-rand-lc-3	last	61.35	52.6	True
mBERT	Latvian	gender_propn	mBERT-lc-1	last	90.6	91.7	True
mBERT	Latvian	gender_propn	mBERT-lc-2	last	92.0	91.45	True
mBERT	Latvian	gender_propn	mBERT-rand-lc-2	last	65.1	64.7	True
mBERT	Latvian	gender_propn	mBERT-rand-lc-3	last	69.6	64.4	True
mBERT	Latvian	gender_verb	mBERT-lc-1	last	90.95	94.6	True
mBERT	Latvian	gender_verb	mBERT-lc-2	last	91.35	93.8	True
mBERT	Latvian	gender_verb	mBERT-rand-lc-2	last	61.4	61.45	True
